timestamp,intersection_id,mode,ring1_phase,ring1_state,ring1_elapsed_ms,ring2_phase,ring2_state,ring2_elapsed_ms,p1,p2,p3,p4,p5,p6,p7,p8,event
2025-08-12T12:17:20Z,17,NORMAL,4,G,11944,8,G,11944,R,R,R,G,R,R,R,G,
2025-08-12T12:17:21Z,17,NORMAL,4,G,12900,8,G,12900,R,R,R,G,R,R,R,G,
2025-08-12T12:17:22Z,17,NORMAL,4,G,13944,8,G,13944,R,R,R,G,R,R,R,G,
2025-08-12T12:17:23Z,17,NORMAL,4,G,14970,8,G,14970,R,R,R,G,R,R,R,G,
2025-08-12T12:17:24Z,17,NORMAL,4,G,16006,8,G,16006,R,R,R,G,R,R,R,G,
2025-08-12T12:17:25Z,17,NORMAL,4,G,17024,8,G,17024,R,R,R,G,R,R,R,G,
2025-08-12T12:17:26Z,17,NORMAL,4,G,18029,8,G,18029,R,R,R,G,R,R,R,G,
2025-08-12T12:17:27Z,17,NORMAL,4,G,19016,8,G,19016,R,R,R,G,R,R,R,G,
2025-08-12T12:17:28Z,17,NORMAL,4,G,19967,8,G,19967,R,R,R,G,R,R,R,G,
2025-08-12T12:17:29Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T12:17:30Z,17,NORMAL,4,Y,1021,8,Y,1021,R,R,R,Y,R,R,R,Y,
2025-08-12T12:17:31Z,17,NORMAL,4,Y,1990,8,Y,1990,R,R,R,Y,R,R,R,Y,
2025-08-12T12:17:32Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T12:17:33Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T12:17:34Z,17,NORMAL,2,G,982,6,G,982,R,G,R,R,R,G,R,R,
2025-08-12T12:17:35Z,17,NORMAL,2,G,1946,6,G,1946,R,G,R,R,R,G,R,R,
2025-08-12T12:17:36Z,17,NORMAL,2,G,2950,6,G,2950,R,G,R,R,R,G,R,R,
2025-08-12T12:17:37Z,17,NORMAL,2,G,3936,6,G,3936,R,G,R,R,R,G,R,R,
2025-08-12T12:17:38Z,17,NORMAL,2,G,4909,6,G,4909,R,G,R,R,R,G,R,R,
2025-08-12T12:17:39Z,17,NORMAL,2,G,5864,6,G,5864,R,G,R,R,R,G,R,R,
2025-08-12T12:17:40Z,17,NORMAL,2,G,6829,6,G,6829,R,G,R,R,R,G,R,R,
2025-08-12T12:17:41Z,17,NORMAL,2,G,7877,6,G,7877,R,G,R,R,R,G,R,R,
2025-08-12T12:17:42Z,17,NORMAL,2,G,8912,6,G,8912,R,G,R,R,R,G,R,R,
2025-08-12T12:17:43Z,17,NORMAL,2,G,9929,6,G,9929,R,G,R,R,R,G,R,R,
2025-08-12T12:17:44Z,17,NORMAL,2,G,10910,6,G,10910,R,G,R,R,R,G,R,R,
2025-08-12T12:17:45Z,17,NORMAL,2,G,11873,6,G,11873,R,G,R,R,R,G,R,R,
2025-08-12T12:17:46Z,17,NORMAL,2,G,12823,6,G,12823,R,G,R,R,R,G,R,R,
2025-08-12T12:17:47Z,17,NORMAL,2,G,13856,6,G,13856,R,G,R,R,R,G,R,R,
2025-08-12T12:17:48Z,17,NORMAL,2,G,14899,6,G,14899,R,G,R,R,R,G,R,R,
2025-08-12T12:17:49Z,17,NORMAL,2,G,15924,6,G,15924,R,G,R,R,R,G,R,R,
2025-08-12T12:17:50Z,17,NORMAL,2,G,16936,6,G,16936,R,G,R,R,R,G,R,R,
2025-08-12T12:17:51Z,17,NORMAL,2,G,17930,6,G,17930,R,G,R,R,R,G,R,R,
2025-08-12T12:17:52Z,17,NORMAL,2,G,18913,6,G,18913,R,G,R,R,R,G,R,R,
2025-08-12T12:17:53Z,17,NORMAL,2,G,19945,6,G,19945,R,G,R,R,R,G,R,R,
2025-08-12T12:17:54Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T12:17:55Z,17,NORMAL,2,Y,1001,6,Y,1001,R,Y,R,R,R,Y,R,R,
2025-08-12T12:17:56Z,17,NORMAL,2,Y,2046,6,Y,2046,R,Y,R,R,R,Y,R,R,
2025-08-12T12:17:57Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T12:17:58Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T12:17:59Z,17,NORMAL,4,G,962,8,G,962,R,R,R,G,R,R,R,G,
2025-08-12T12:18:00Z,17,NORMAL,4,G,1922,8,G,1922,R,R,R,G,R,R,R,G,
2025-08-12T12:18:01Z,17,NORMAL,4,G,2931,8,G,2931,R,R,R,G,R,R,R,G,
2025-08-12T12:18:02Z,17,NORMAL,4,G,3961,8,G,3961,R,R,R,G,R,R,R,G,
2025-08-12T12:18:03Z,17,NORMAL,4,G,4939,8,G,4939,R,R,R,G,R,R,R,G,
2025-08-12T12:18:04Z,17,NORMAL,4,G,5961,8,G,5961,R,R,R,G,R,R,R,G,
2025-08-12T12:18:05Z,17,NORMAL,4,G,6931,8,G,6931,R,R,R,G,R,R,R,G,
2025-08-12T12:18:06Z,17,NORMAL,4,G,7922,8,G,7922,R,R,R,G,R,R,R,G,
2025-08-12T12:18:07Z,17,NORMAL,4,G,8962,8,G,8962,R,R,R,G,R,R,R,G,
2025-08-12T12:18:08Z,17,NORMAL,4,G,9938,8,G,9938,R,R,R,G,R,R,R,G,
2025-08-12T12:18:09Z,17,NORMAL,4,G,10963,8,G,10963,R,R,R,G,R,R,R,G,
2025-08-12T12:18:10Z,17,NORMAL,4,G,11975,8,G,11975,R,R,R,G,R,R,R,G,
2025-08-12T12:18:11Z,17,NORMAL,4,G,12969,8,G,12969,R,R,R,G,R,R,R,G,
2025-08-12T12:18:12Z,17,NORMAL,4,G,14007,8,G,14007,R,R,R,G,R,R,R,G,
2025-08-12T12:18:13Z,17,NORMAL,4,G,14993,8,G,14993,R,R,R,G,R,R,R,G,
2025-08-12T12:18:14Z,17,NORMAL,4,G,16000,8,G,16000,R,R,R,G,R,R,R,G,
2025-08-12T12:18:15Z,17,NORMAL,4,G,16955,8,G,16955,R,R,R,G,R,R,R,G,
2025-08-12T12:18:16Z,17,NORMAL,4,G,17975,8,G,17975,R,R,R,G,R,R,R,G,
2025-08-12T12:18:17Z,17,NORMAL,4,G,18977,8,G,18977,R,R,R,G,R,R,R,G,
2025-08-12T12:18:18Z,17,NORMAL,4,G,19966,8,G,19966,R,R,R,G,R,R,R,G,
2025-08-12T12:18:19Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T12:18:20Z,17,NORMAL,4,Y,981,8,Y,981,R,R,R,Y,R,R,R,Y,
2025-08-12T12:18:21Z,17,NORMAL,4,Y,1944,8,Y,1944,R,R,R,Y,R,R,R,Y,
2025-08-12T12:18:22Z,17,NORMAL,4,Y,2894,8,Y,2894,R,R,R,Y,R,R,R,Y,
2025-08-12T12:18:23Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T12:18:24Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T12:18:25Z,17,NORMAL,2,G,970,6,G,970,R,G,R,R,R,G,R,R,
2025-08-12T12:18:26Z,17,NORMAL,2,G,1961,6,G,1961,R,G,R,R,R,G,R,R,
2025-08-12T12:18:27Z,17,NORMAL,2,G,3001,6,G,3001,R,G,R,R,R,G,R,R,
2025-08-12T12:18:28Z,17,NORMAL,2,G,3984,6,G,3984,R,G,R,R,R,G,R,R,
2025-08-12T12:18:29Z,17,NORMAL,2,G,5016,6,G,5016,R,G,R,R,R,G,R,R,
2025-08-12T12:18:30Z,17,NORMAL,2,G,5968,6,G,5968,R,G,R,R,R,G,R,R,
2025-08-12T12:18:31Z,17,NORMAL,2,G,6969,6,G,6969,R,G,R,R,R,G,R,R,
2025-08-12T12:18:32Z,17,NORMAL,2,G,7968,6,G,7968,R,G,R,R,R,G,R,R,
2025-08-12T12:18:33Z,17,NORMAL,2,G,9016,6,G,9016,R,G,R,R,R,G,R,R,
2025-08-12T12:18:34Z,17,NORMAL,2,G,9984,6,G,9984,R,G,R,R,R,G,R,R,
2025-08-12T12:18:35Z,17,NORMAL,2,G,11001,6,G,11001,R,G,R,R,R,G,R,R,
2025-08-12T12:18:36Z,17,NORMAL,2,G,11961,6,G,11961,R,G,R,R,R,G,R,R,
2025-08-12T12:18:37Z,17,NORMAL,2,G,12970,6,G,12970,R,G,R,R,R,G,R,R,
2025-08-12T12:18:38Z,17,NORMAL,2,G,14000,6,G,14000,R,G,R,R,R,G,R,R,
2025-08-12T12:18:39Z,17,NORMAL,2,G,14978,6,G,14978,R,G,R,R,R,G,R,R,
2025-08-12T12:18:40Z,17,NORMAL,2,G,15929,6,G,15929,R,G,R,R,R,G,R,R,
2025-08-12T12:18:41Z,17,NORMAL,2,G,16963,6,G,16963,R,G,R,R,R,G,R,R,
2025-08-12T12:18:42Z,17,NORMAL,2,G,17984,6,G,17984,R,G,R,R,R,G,R,R,
2025-08-12T12:18:43Z,17,NORMAL,2,G,18987,6,G,18987,R,G,R,R,R,G,R,R,
2025-08-12T12:18:44Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T12:18:45Z,17,NORMAL,2,Y,995,6,Y,995,R,Y,R,R,R,Y,R,R,
2025-08-12T12:18:46Z,17,NORMAL,2,Y,1977,6,Y,1977,R,Y,R,R,R,Y,R,R,
2025-08-12T12:18:47Z,17,NORMAL,2,Y,2941,6,Y,2941,R,Y,R,R,R,Y,R,R,
2025-08-12T12:18:48Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T12:18:49Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T12:18:50Z,17,NORMAL,4,G,998,8,G,998,R,R,R,G,R,R,R,G,
2025-08-12T12:18:51Z,17,NORMAL,4,G,2045,8,G,2045,R,R,R,G,R,R,R,G,
2025-08-12T12:18:52Z,17,NORMAL,4,G,3035,8,G,3035,R,R,R,G,R,R,R,G,
2025-08-12T12:18:53Z,17,NORMAL,4,G,4007,8,G,4007,R,R,R,G,R,R,R,G,
2025-08-12T12:18:54Z,17,NORMAL,4,G,4966,8,G,4966,R,R,R,G,R,R,R,G,
2025-08-12T12:18:55Z,17,NORMAL,4,G,6008,8,G,6008,R,R,R,G,R,R,R,G,
2025-08-12T12:18:56Z,17,NORMAL,4,G,7005,8,G,7005,R,R,R,G,R,R,R,G,
2025-08-12T12:18:57Z,17,NORMAL,4,G,7984,8,G,7984,R,R,R,G,R,R,R,G,
2025-08-12T12:18:58Z,17,NORMAL,4,G,8950,8,G,8950,R,R,R,G,R,R,R,G,
2025-08-12T12:18:59Z,17,NORMAL,4,G,9999,8,G,9999,R,R,R,G,R,R,R,G,
2025-08-12T12:19:00Z,17,NORMAL,4,G,10957,8,G,10957,R,R,R,G,R,R,R,G,
2025-08-12T12:19:01Z,17,NORMAL,4,G,11998,8,G,11998,R,R,R,G,R,R,R,G,
2025-08-12T12:19:02Z,17,NORMAL,4,G,13026,8,G,13026,R,R,R,G,R,R,R,G,
2025-08-12T12:19:03Z,17,NORMAL,4,G,14036,8,G,14036,R,R,R,G,R,R,R,G,
2025-08-12T12:19:04Z,17,NORMAL,4,G,15010,8,G,15010,R,R,R,G,R,R,R,G,
2025-08-12T12:19:05Z,17,NORMAL,4,G,15966,8,G,15966,R,R,R,G,R,R,R,G,
2025-08-12T12:19:06Z,17,NORMAL,4,G,17010,8,G,17010,R,R,R,G,R,R,R,G,
2025-08-12T12:19:07Z,17,NORMAL,4,G,18036,8,G,18036,R,R,R,G,R,R,R,G,
2025-08-12T12:19:08Z,17,NORMAL,4,G,19072,8,G,19072,R,R,R,G,R,R,R,G,
2025-08-12T12:19:09Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T12:19:10Z,17,NORMAL,4,Y,1005,8,Y,1005,R,R,R,Y,R,R,R,Y,
2025-08-12T12:19:11Z,17,NORMAL,4,Y,1992,8,Y,1992,R,R,R,Y,R,R,R,Y,
2025-08-12T12:19:12Z,17,NORMAL,4,Y,2952,8,Y,2952,R,R,R,Y,R,R,R,Y,
2025-08-12T12:19:13Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T12:19:14Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T12:19:15Z,17,NORMAL,2,G,978,6,G,978,R,G,R,R,R,G,R,R,
2025-08-12T12:19:16Z,17,NORMAL,2,G,2000,6,G,2000,R,G,R,R,R,G,R,R,
2025-08-12T12:19:17Z,17,NORMAL,2,G,2970,6,G,2970,R,G,R,R,R,G,R,R,
2025-08-12T12:19:18Z,17,NORMAL,2,G,3961,6,G,3961,R,G,R,R,R,G,R,R,
2025-08-12T12:19:19Z,17,NORMAL,2,G,5001,6,G,5001,R,G,R,R,R,G,R,R,
2025-08-12T12:19:20Z,17,NORMAL,2,G,6039,6,G,6039,R,G,R,R,R,G,R,R,
2025-08-12T12:19:21Z,17,NORMAL,2,G,7025,6,G,7025,R,G,R,R,R,G,R,R,
2025-08-12T12:19:22Z,17,NORMAL,2,G,7998,6,G,7998,R,G,R,R,R,G,R,R,
2025-08-12T12:19:23Z,17,NORMAL,2,G,8953,6,G,8953,R,G,R,R,R,G,R,R,
2025-08-12T12:19:24Z,17,NORMAL,2,G,9952,6,G,9952,R,G,R,R,R,G,R,R,
2025-08-12T12:19:25Z,17,NORMAL,2,G,11000,6,G,11000,R,G,R,R,R,G,R,R,
2025-08-12T12:19:26Z,17,NORMAL,2,G,11968,6,G,11968,R,G,R,R,R,G,R,R,
2025-08-12T12:19:27Z,17,NORMAL,2,G,12985,6,G,12985,R,G,R,R,R,G,R,R,
2025-08-12T12:19:28Z,17,NORMAL,2,G,13991,6,G,13991,R,G,R,R,R,G,R,R,
2025-08-12T12:19:29Z,17,NORMAL,2,G,14945,6,G,14945,R,G,R,R,R,G,R,R,
2025-08-12T12:19:30Z,17,NORMAL,2,G,15920,6,G,15920,R,G,R,R,R,G,R,R,
2025-08-12T12:19:31Z,17,NORMAL,2,G,16944,6,G,16944,R,G,R,R,R,G,R,R,
2025-08-12T12:19:32Z,17,NORMAL,2,G,17911,6,G,17911,R,G,R,R,R,G,R,R,
2025-08-12T12:19:33Z,17,NORMAL,2,G,18927,6,G,18927,R,G,R,R,R,G,R,R,
2025-08-12T12:19:34Z,17,NORMAL,2,G,19964,6,G,19964,R,G,R,R,R,G,R,R,
2025-08-12T12:19:35Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T12:19:36Z,17,NORMAL,2,Y,983,6,Y,983,R,Y,R,R,R,Y,R,R,
2025-08-12T12:19:37Z,17,NORMAL,2,Y,2015,6,Y,2015,R,Y,R,R,R,Y,R,R,
2025-08-12T12:19:38Z,17,NORMAL,2,Y,2967,6,Y,2967,R,Y,R,R,R,Y,R,R,
2025-08-12T12:19:39Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T12:19:40Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T12:19:41Z,17,NORMAL,4,G,993,8,G,993,R,R,R,G,R,R,R,G,
2025-08-12T12:19:42Z,17,NORMAL,4,G,2007,8,G,2007,R,R,R,G,R,R,R,G,
2025-08-12T12:19:43Z,17,NORMAL,4,G,2969,8,G,2969,R,R,R,G,R,R,R,G,
2025-08-12T12:19:44Z,17,NORMAL,4,G,4005,8,G,4005,R,R,R,G,R,R,R,G,
2025-08-12T12:19:45Z,17,NORMAL,4,G,5023,8,G,5023,R,R,R,G,R,R,R,G,
2025-08-12T12:19:46Z,17,NORMAL,4,G,6028,8,G,6028,R,R,R,G,R,R,R,G,
2025-08-12T12:19:47Z,17,NORMAL,4,G,7015,8,G,7015,R,R,R,G,R,R,R,G,
2025-08-12T12:19:48Z,17,NORMAL,4,G,8012,8,G,8012,R,R,R,G,R,R,R,G,
2025-08-12T12:19:49Z,17,NORMAL,4,G,8991,8,G,8991,R,R,R,G,R,R,R,G,
2025-08-12T12:19:50Z,17,NORMAL,4,G,9957,8,G,9957,R,R,R,G,R,R,R,G,
2025-08-12T12:19:51Z,17,NORMAL,4,G,11006,8,G,11006,R,R,R,G,R,R,R,G,
2025-08-12T12:19:52Z,17,NORMAL,4,G,12019,8,G,12019,R,R,R,G,R,R,R,G,
2025-08-12T12:19:53Z,17,NORMAL,4,G,13014,8,G,13014,R,R,R,G,R,R,R,G,
2025-08-12T12:19:54Z,17,NORMAL,4,G,13996,8,G,13996,R,R,R,G,R,R,R,G,
2025-08-12T12:19:55Z,17,NORMAL,4,G,14960,8,G,14960,R,R,R,G,R,R,R,G,
2025-08-12T12:19:56Z,17,NORMAL,4,G,15934,8,G,15934,R,R,R,G,R,R,R,G,
2025-08-12T12:19:57Z,17,NORMAL,4,G,16890,8,G,16890,R,R,R,G,R,R,R,G,
2025-08-12T12:19:58Z,17,NORMAL,4,G,17934,8,G,17934,R,R,R,G,R,R,R,G,
2025-08-12T12:19:59Z,17,NORMAL,4,G,18960,8,G,18960,R,R,R,G,R,R,R,G,
2025-08-12T12:20:00Z,17,NORMAL,4,G,19941,8,G,19941,R,R,R,G,R,R,R,G,
2025-08-12T12:20:01Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T12:20:02Z,17,NORMAL,4,Y,950,8,Y,950,R,R,R,Y,R,R,R,Y,
2025-08-12T12:20:03Z,17,NORMAL,4,Y,1983,8,Y,1983,R,R,R,Y,R,R,R,Y,
2025-08-12T12:20:04Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T12:20:05Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T12:20:06Z,17,NORMAL,2,G,1012,6,G,1012,R,G,R,R,R,G,R,R,
2025-08-12T12:20:07Z,17,NORMAL,2,G,2006,6,G,2006,R,G,R,R,R,G,R,R,
2025-08-12T12:20:08Z,17,NORMAL,2,G,2964,6,G,2964,R,G,R,R,R,G,R,R,
2025-08-12T12:20:09Z,17,NORMAL,2,G,4005,6,G,4005,R,G,R,R,R,G,R,R,
2025-08-12T12:20:10Z,17,NORMAL,2,G,5033,6,G,5033,R,G,R,R,R,G,R,R,
2025-08-12T12:20:11Z,17,NORMAL,2,G,6043,6,G,6043,R,G,R,R,R,G,R,R,
2025-08-12T12:20:12Z,17,NORMAL,2,G,7063,6,G,7063,R,G,R,R,R,G,R,R,
2025-08-12T12:20:13Z,17,NORMAL,2,G,8065,6,G,8065,R,G,R,R,R,G,R,R,
2025-08-12T12:20:14Z,17,NORMAL,2,G,9054,6,G,9054,R,G,R,R,R,G,R,R,
2025-08-12T12:20:15Z,17,NORMAL,2,G,10025,6,G,10025,R,G,R,R,R,G,R,R,
2025-08-12T12:20:16Z,17,NORMAL,2,G,10999,6,G,10999,R,G,R,R,R,G,R,R,
2025-08-12T12:20:17Z,17,NORMAL,2,G,11955,6,G,11955,R,G,R,R,R,G,R,R,
2025-08-12T12:20:18Z,17,NORMAL,2,G,12999,6,G,12999,R,G,R,R,R,G,R,R,
2025-08-12T12:20:19Z,17,NORMAL,2,G,14025,6,G,14025,R,G,R,R,R,G,R,R,
2025-08-12T12:20:20Z,17,NORMAL,2,G,15061,6,G,15061,R,G,R,R,R,G,R,R,
2025-08-12T12:20:21Z,17,NORMAL,2,G,16079,6,G,16079,R,G,R,R,R,G,R,R,
2025-08-12T12:20:22Z,17,NORMAL,2,G,17084,6,G,17084,R,G,R,R,R,G,R,R,
2025-08-12T12:20:23Z,17,NORMAL,2,G,18071,6,G,18071,R,G,R,R,R,G,R,R,
2025-08-12T12:20:24Z,17,NORMAL,2,G,19022,6,G,19022,R,G,R,R,R,G,R,R,
2025-08-12T12:20:25Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T12:20:26Z,17,NORMAL,2,Y,1021,6,Y,1021,R,Y,R,R,R,Y,R,R,
2025-08-12T12:20:27Z,17,NORMAL,2,Y,2024,6,Y,2024,R,Y,R,R,R,Y,R,R,
2025-08-12T12:20:28Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T12:20:29Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T12:20:30Z,17,NORMAL,4,G,982,8,G,982,R,R,R,G,R,R,R,G,
2025-08-12T12:20:31Z,17,NORMAL,4,G,1946,8,G,1946,R,R,R,G,R,R,R,G,
2025-08-12T12:20:32Z,17,NORMAL,4,G,2899,8,G,2899,R,R,R,G,R,R,R,G,
2025-08-12T12:20:33Z,17,NORMAL,4,G,3901,8,G,3901,R,R,R,G,R,R,R,G,
2025-08-12T12:20:34Z,17,NORMAL,4,G,4890,8,G,4890,R,R,R,G,R,R,R,G,
2025-08-12T12:20:35Z,17,NORMAL,4,G,5861,8,G,5861,R,R,R,G,R,R,R,G,
2025-08-12T12:20:36Z,17,NORMAL,4,G,6876,8,G,6876,R,R,R,G,R,R,R,G,
2025-08-12T12:20:37Z,17,NORMAL,4,G,7839,8,G,7839,R,R,R,G,R,R,R,G,
2025-08-12T12:20:38Z,17,NORMAL,4,G,8823,8,G,8823,R,R,R,G,R,R,R,G,
2025-08-12T12:20:39Z,17,NORMAL,4,G,9856,8,G,9856,R,R,R,G,R,R,R,G,
2025-08-12T12:20:40Z,17,NORMAL,4,G,10853,8,G,10853,R,R,R,G,R,R,R,G,
2025-08-12T12:20:41Z,17,NORMAL,4,G,11832,8,G,11832,R,R,R,G,R,R,R,G,
2025-08-12T12:20:42Z,17,NORMAL,4,G,12798,8,G,12798,R,R,R,G,R,R,R,G,
2025-08-12T12:20:43Z,17,NORMAL,4,G,13847,8,G,13847,R,R,R,G,R,R,R,G,
2025-08-12T12:20:44Z,17,NORMAL,4,G,14805,8,G,14805,R,R,R,G,R,R,R,G,
2025-08-12T12:20:45Z,17,NORMAL,4,G,15846,8,G,15846,R,R,R,G,R,R,R,G,
2025-08-12T12:20:46Z,17,NORMAL,4,G,16874,8,G,16874,R,R,R,G,R,R,R,G,
2025-08-12T12:20:47Z,17,NORMAL,4,G,17884,8,G,17884,R,R,R,G,R,R,R,G,
2025-08-12T12:20:48Z,17,NORMAL,4,G,18867,8,G,18867,R,R,R,G,R,R,R,G,
2025-08-12T12:20:49Z,17,NORMAL,4,G,19899,8,G,19899,R,R,R,G,R,R,R,G,
2025-08-12T12:20:50Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T12:20:51Z,17,NORMAL,4,Y,1001,8,Y,1001,R,R,R,Y,R,R,R,Y,
2025-08-12T12:20:52Z,17,NORMAL,4,Y,2046,8,Y,2046,R,R,R,Y,R,R,R,Y,
2025-08-12T12:20:53Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T12:20:54Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T12:20:55Z,17,NORMAL,2,G,962,6,G,962,R,G,R,R,R,G,R,R,
2025-08-12T12:20:56Z,17,NORMAL,2,G,1922,6,G,1922,R,G,R,R,R,G,R,R,
2025-08-12T12:20:57Z,17,NORMAL,2,G,2931,6,G,2931,R,G,R,R,R,G,R,R,
2025-08-12T12:20:58Z,17,NORMAL,2,G,3961,6,G,3961,R,G,R,R,R,G,R,R,
2025-08-12T12:20:59Z,17,NORMAL,2,G,4939,6,G,4939,R,G,R,R,R,G,R,R,
2025-08-12T12:21:00Z,17,NORMAL,2,G,5961,6,G,5961,R,G,R,R,R,G,R,R,
2025-08-12T12:21:01Z,17,NORMAL,2,G,6931,6,G,6931,R,G,R,R,R,G,R,R,
2025-08-12T12:21:02Z,17,NORMAL,2,G,7922,6,G,7922,R,G,R,R,R,G,R,R,
2025-08-12T12:21:03Z,17,NORMAL,2,G,8962,6,G,8962,R,G,R,R,R,G,R,R,
2025-08-12T12:21:04Z,17,NORMAL,2,G,9991,6,G,9991,R,G,R,R,R,G,R,R,
2025-08-12T12:21:05Z,17,NORMAL,2,G,11002,6,G,11002,R,G,R,R,R,G,R,R,
2025-08-12T12:21:06Z,17,NORMAL,2,G,12000,6,G,12000,R,G,R,R,R,G,R,R,
2025-08-12T12:21:07Z,17,NORMAL,2,G,12980,6,G,12980,R,G,R,R,R,G,R,R,
2025-08-12T12:21:08Z,17,NORMAL,2,G,13970,6,G,13970,R,G,R,R,R,G,R,R,
2025-08-12T12:21:09Z,17,NORMAL,2,G,14942,6,G,14942,R,G,R,R,R,G,R,R,
2025-08-12T12:21:10Z,17,NORMAL,2,G,15901,6,G,15901,R,G,R,R,R,G,R,R,
2025-08-12T12:21:11Z,17,NORMAL,2,G,16943,6,G,16943,R,G,R,R,R,G,R,R,
2025-08-12T12:21:12Z,17,NORMAL,2,G,17949,6,G,17949,R,G,R,R,R,G,R,R,
2025-08-12T12:21:13Z,17,NORMAL,2,G,18903,6,G,18903,R,G,R,R,R,G,R,R,
2025-08-12T12:21:14Z,17,NORMAL,2,G,19878,6,G,19878,R,G,R,R,R,G,R,R,
2025-08-12T12:21:15Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T12:21:16Z,17,NORMAL,2,Y,967,6,Y,967,R,Y,R,R,R,Y,R,R,
2025-08-12T12:21:17Z,17,NORMAL,2,Y,2017,6,Y,2017,R,Y,R,R,R,Y,R,R,
2025-08-12T12:21:18Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T12:21:19Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T12:21:20Z,17,NORMAL,4,G,958,8,G,958,R,R,R,G,R,R,R,G,
2025-08-12T12:21:21Z,17,NORMAL,4,G,1999,8,G,1999,R,R,R,G,R,R,R,G,
2025-08-12T12:21:22Z,17,NORMAL,4,G,3027,8,G,3027,R,R,R,G,R,R,R,G,
2025-08-12T12:21:23Z,17,NORMAL,4,G,4037,8,G,4037,R,R,R,G,R,R,R,G,
2025-08-12T12:21:24Z,17,NORMAL,4,G,5057,8,G,5057,R,R,R,G,R,R,R,G,
2025-08-12T12:21:25Z,17,NORMAL,4,G,6059,8,G,6059,R,R,R,G,R,R,R,G,
2025-08-12T12:21:26Z,17,NORMAL,4,G,7048,8,G,7048,R,R,R,G,R,R,R,G,
2025-08-12T12:21:27Z,17,NORMAL,4,G,8019,8,G,8019,R,R,R,G,R,R,R,G,
2025-08-12T12:21:28Z,17,NORMAL,4,G,9055,8,G,9055,R,R,R,G,R,R,R,G,
2025-08-12T12:21:29Z,17,NORMAL,4,G,10073,8,G,10073,R,R,R,G,R,R,R,G,
2025-08-12T12:21:30Z,17,NORMAL,4,G,11078,8,G,11078,R,R,R,G,R,R,R,G,
2025-08-12T12:21:31Z,17,NORMAL,4,G,12065,8,G,12065,R,R,R,G,R,R,R,G,
2025-08-12T12:21:32Z,17,NORMAL,4,G,13062,8,G,13062,R,R,R,G,R,R,R,G,
2025-08-12T12:21:33Z,17,NORMAL,4,G,14041,8,G,14041,R,R,R,G,R,R,R,G,
2025-08-12T12:21:34Z,17,NORMAL,4,G,15007,8,G,15007,R,R,R,G,R,R,R,G,
2025-08-12T12:21:35Z,17,NORMAL,4,G,16056,8,G,16056,R,R,R,G,R,R,R,G,
