timestamp,intersection_id,mode,ring1_phase,ring1_state,ring1_elapsed_ms,ring2_phase,ring2_state,ring2_elapsed_ms,p1,p2,p3,p4,p5,p6,p7,p8,event
2025-08-12T14:21:05Z,17,NORMAL,2,G,17140,6,G,17140,R,G,R,R,R,G,R,R,
2025-08-12T14:21:06Z,17,NORMAL,2,G,18134,6,G,18134,R,G,R,R,R,G,R,R,
2025-08-12T14:21:07Z,17,NORMAL,2,G,19110,6,G,19110,R,G,R,R,R,G,R,R,
2025-08-12T14:21:08Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T14:21:09Z,17,NORMAL,2,Y,968,6,Y,968,R,Y,R,R,R,Y,R,R,
2025-08-12T14:21:10Z,17,NORMAL,2,Y,1923,6,Y,1923,R,Y,R,R,R,Y,R,R,
2025-08-12T14:21:11Z,17,NORMAL,2,Y,2961,6,Y,2961,R,Y,R,R,R,Y,R,R,
2025-08-12T14:21:12Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T14:21:13Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T14:21:14Z,17,NORMAL,4,G,971,8,G,971,R,R,R,G,R,R,R,G,
2025-08-12T14:21:15Z,17,NORMAL,4,G,1924,8,G,1924,R,R,R,G,R,R,R,G,
2025-08-12T14:21:16Z,17,NORMAL,4,G,2887,8,G,2887,R,R,R,G,R,R,R,G,
2025-08-12T14:21:17Z,17,NORMAL,4,G,3933,8,G,3933,R,R,R,G,R,R,R,G,
2025-08-12T14:21:18Z,17,NORMAL,4,G,4966,8,G,4966,R,R,R,G,R,R,R,G,
2025-08-12T14:21:19Z,17,NORMAL,4,G,5981,8,G,5981,R,R,R,G,R,R,R,G,
2025-08-12T14:21:20Z,17,NORMAL,4,G,6969,8,G,6969,R,R,R,G,R,R,R,G,
2025-08-12T14:21:21Z,17,NORMAL,4,G,8006,8,G,8006,R,R,R,G,R,R,R,G,
2025-08-12T14:21:22Z,17,NORMAL,4,G,8963,8,G,8963,R,R,R,G,R,R,R,G,
2025-08-12T14:21:23Z,17,NORMAL,4,G,9969,8,G,9969,R,R,R,G,R,R,R,G,
2025-08-12T14:21:24Z,17,NORMAL,4,G,11019,8,G,11019,R,R,R,G,R,R,R,G,
2025-08-12T14:21:25Z,17,NORMAL,4,G,12017,8,G,12017,R,R,R,G,R,R,R,G,
2025-08-12T14:21:26Z,17,NORMAL,4,G,13036,8,G,13036,R,R,R,G,R,R,R,G,
2025-08-12T14:21:27Z,17,NORMAL,4,G,14003,8,G,14003,R,R,R,G,R,R,R,G,
2025-08-12T14:21:28Z,17,NORMAL,4,G,15035,8,G,15035,R,R,R,G,R,R,R,G,
2025-08-12T14:21:29Z,17,NORMAL,4,G,16049,8,G,16049,R,R,R,G,R,R,R,G,
2025-08-12T14:21:30Z,17,NORMAL,4,G,17050,8,G,17050,R,R,R,G,R,R,R,G,
2025-08-12T14:21:31Z,17,NORMAL,4,G,18033,8,G,18033,R,R,R,G,R,R,R,G,
2025-08-12T14:21:32Z,17,NORMAL,4,G,19026,8,G,19026,R,R,R,G,R,R,R,G,
2025-08-12T14:21:33Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T14:21:34Z,17,NORMAL,4,Y,962,8,Y,962,R,R,R,Y,R,R,R,Y,
2025-08-12T14:21:35Z,17,NORMAL,4,Y,2007,8,Y,2007,R,R,R,Y,R,R,R,Y,
2025-08-12T14:21:36Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T14:21:37Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T14:21:38Z,17,NORMAL,2,G,1003,6,G,1003,R,G,R,R,R,G,R,R,
2025-08-12T14:21:39Z,17,NORMAL,2,G,1954,6,G,1954,R,G,R,R,R,G,R,R,
2025-08-12T14:21:40Z,17,NORMAL,2,G,2949,6,G,2949,R,G,R,R,R,G,R,R,
2025-08-12T14:21:41Z,17,NORMAL,2,G,3993,6,G,3993,R,G,R,R,R,G,R,R,
2025-08-12T14:21:42Z,17,NORMAL,2,G,4957,6,G,4957,R,G,R,R,R,G,R,R,
2025-08-12T14:21:43Z,17,NORMAL,2,G,5970,6,G,5970,R,G,R,R,R,G,R,R,
2025-08-12T14:21:44Z,17,NORMAL,2,G,6981,6,G,6981,R,G,R,R,R,G,R,R,
2025-08-12T14:21:45Z,17,NORMAL,2,G,7940,6,G,7940,R,G,R,R,R,G,R,R,
2025-08-12T14:21:46Z,17,NORMAL,2,G,8920,6,G,8920,R,G,R,R,R,G,R,R,
2025-08-12T14:21:47Z,17,NORMAL,2,G,9949,6,G,9949,R,G,R,R,R,G,R,R,
2025-08-12T14:21:48Z,17,NORMAL,2,G,10921,6,G,10921,R,G,R,R,R,G,R,R,
2025-08-12T14:21:49Z,17,NORMAL,2,G,11942,6,G,11942,R,G,R,R,R,G,R,R,
2025-08-12T14:21:50Z,17,NORMAL,2,G,12984,6,G,12984,R,G,R,R,R,G,R,R,
2025-08-12T14:21:51Z,17,NORMAL,2,G,13974,6,G,13974,R,G,R,R,R,G,R,R,
2025-08-12T14:21:52Z,17,NORMAL,2,G,14981,6,G,14981,R,G,R,R,R,G,R,R,
2025-08-12T14:21:53Z,17,NORMAL,2,G,15970,6,G,15970,R,G,R,R,R,G,R,R,
2025-08-12T14:21:54Z,17,NORMAL,2,G,16946,6,G,16946,R,G,R,R,R,G,R,R,
2025-08-12T14:21:55Z,17,NORMAL,2,G,17904,6,G,17904,R,G,R,R,R,G,R,R,
2025-08-12T14:21:56Z,17,NORMAL,2,G,18872,6,G,18872,R,G,R,R,R,G,R,R,
2025-08-12T14:21:57Z,17,NORMAL,2,G,19822,6,G,19822,R,G,R,R,R,G,R,R,
2025-08-12T14:21:58Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T14:21:59Z,17,NORMAL,2,Y,1020,6,Y,1020,R,Y,R,R,R,Y,R,R,
2025-08-12T14:22:00Z,17,NORMAL,2,Y,2004,6,Y,2004,R,Y,R,R,R,Y,R,R,
2025-08-12T14:22:01Z,17,NORMAL,2,Y,2970,6,Y,2970,R,Y,R,R,R,Y,R,R,
2025-08-12T14:22:02Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T14:22:03Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T14:22:04Z,17,NORMAL,4,G,1046,8,G,1046,R,R,R,G,R,R,R,G,
2025-08-12T14:22:05Z,17,NORMAL,4,G,2074,8,G,2074,R,R,R,G,R,R,R,G,
2025-08-12T14:22:06Z,17,NORMAL,4,G,3089,8,G,3089,R,R,R,G,R,R,R,G,
2025-08-12T14:22:07Z,17,NORMAL,4,G,4086,8,G,4086,R,R,R,G,R,R,R,G,
2025-08-12T14:22:08Z,17,NORMAL,4,G,5072,8,G,5072,R,R,R,G,R,R,R,G,
2025-08-12T14:22:09Z,17,NORMAL,4,G,6107,8,G,6107,R,R,R,G,R,R,R,G,
2025-08-12T14:22:10Z,17,NORMAL,4,G,7062,8,G,7062,R,R,R,G,R,R,R,G,
2025-08-12T14:22:11Z,17,NORMAL,4,G,8066,8,G,8066,R,R,R,G,R,R,R,G,
2025-08-12T14:22:12Z,17,NORMAL,4,G,9114,8,G,9114,R,R,R,G,R,R,R,G,
2025-08-12T14:22:13Z,17,NORMAL,4,G,10110,8,G,10110,R,R,R,G,R,R,R,G,
2025-08-12T14:22:14Z,17,NORMAL,4,G,11127,8,G,11127,R,R,R,G,R,R,R,G,
2025-08-12T14:22:15Z,17,NORMAL,4,G,12092,8,G,12092,R,R,R,G,R,R,R,G,
2025-08-12T14:22:16Z,17,NORMAL,4,G,13055,8,G,13055,R,R,R,G,R,R,R,G,
2025-08-12T14:22:17Z,17,NORMAL,4,G,14067,8,G,14067,R,R,R,G,R,R,R,G,
2025-08-12T14:22:18Z,17,NORMAL,4,G,15100,8,G,15100,R,R,R,G,R,R,R,G,
2025-08-12T14:22:19Z,17,NORMAL,4,G,16081,8,G,16081,R,R,R,G,R,R,R,G,
2025-08-12T14:22:20Z,17,NORMAL,4,G,17106,8,G,17106,R,R,R,G,R,R,R,G,
2025-08-12T14:22:21Z,17,NORMAL,4,G,18079,8,G,18079,R,R,R,G,R,R,R,G,
2025-08-12T14:22:22Z,17,NORMAL,4,G,19073,8,G,19073,R,R,R,G,R,R,R,G,
2025-08-12T14:22:23Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T14:22:24Z,17,NORMAL,4,Y,1016,8,Y,1016,R,R,R,Y,R,R,R,Y,
2025-08-12T14:22:25Z,17,NORMAL,4,Y,2014,8,Y,2014,R,R,R,Y,R,R,R,Y,
2025-08-12T14:22:26Z,17,NORMAL,4,Y,2999,8,Y,2999,R,R,R,Y,R,R,R,Y,
2025-08-12T14:22:27Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T14:22:28Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T14:22:29Z,17,NORMAL,2,G,959,6,G,959,R,G,R,R,R,G,R,R,
2025-08-12T14:22:30Z,17,NORMAL,2,G,2006,6,G,2006,R,G,R,R,R,G,R,R,
2025-08-12T14:22:31Z,17,NORMAL,2,G,3035,6,G,3035,R,G,R,R,R,G,R,R,
2025-08-12T14:22:32Z,17,NORMAL,2,G,4028,6,G,4028,R,G,R,R,R,G,R,R,
2025-08-12T14:22:33Z,17,NORMAL,2,G,5070,6,G,5070,R,G,R,R,R,G,R,R,
2025-08-12T14:22:34Z,17,NORMAL,2,G,6032,6,G,6032,R,G,R,R,R,G,R,R,
2025-08-12T14:22:35Z,17,NORMAL,2,G,7043,6,G,7043,R,G,R,R,R,G,R,R,
2025-08-12T14:22:36Z,17,NORMAL,2,G,7997,6,G,7997,R,G,R,R,R,G,R,R,
2025-08-12T14:22:37Z,17,NORMAL,2,G,9000,6,G,9000,R,G,R,R,R,G,R,R,
2025-08-12T14:22:38Z,17,NORMAL,2,G,10024,6,G,10024,R,G,R,R,R,G,R,R,
2025-08-12T14:22:39Z,17,NORMAL,2,G,10996,6,G,10996,R,G,R,R,R,G,R,R,
2025-08-12T14:22:40Z,17,NORMAL,2,G,11957,6,G,11957,R,G,R,R,R,G,R,R,
2025-08-12T14:22:41Z,17,NORMAL,2,G,13001,6,G,13001,R,G,R,R,R,G,R,R,
2025-08-12T14:22:42Z,17,NORMAL,2,G,14032,6,G,14032,R,G,R,R,R,G,R,R,
2025-08-12T14:22:43Z,17,NORMAL,2,G,15045,6,G,15045,R,G,R,R,R,G,R,R,
2025-08-12T14:22:44Z,17,NORMAL,2,G,16068,6,G,16068,R,G,R,R,R,G,R,R,
2025-08-12T14:22:45Z,17,NORMAL,2,G,17073,6,G,17073,R,G,R,R,R,G,R,R,
2025-08-12T14:22:46Z,17,NORMAL,2,G,18065,6,G,18065,R,G,R,R,R,G,R,R,
2025-08-12T14:22:47Z,17,NORMAL,2,G,19039,6,G,19039,R,G,R,R,R,G,R,R,
2025-08-12T14:22:48Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T14:22:49Z,17,NORMAL,2,Y,1021,6,Y,1021,R,Y,R,R,R,Y,R,R,
2025-08-12T14:22:50Z,17,NORMAL,2,Y,2029,6,Y,2029,R,Y,R,R,R,Y,R,R,
2025-08-12T14:22:51Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T14:22:52Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T14:22:53Z,17,NORMAL,4,G,982,8,G,982,R,R,R,G,R,R,R,G,
2025-08-12T14:22:54Z,17,NORMAL,4,G,1951,8,G,1951,R,R,R,G,R,R,R,G,
2025-08-12T14:22:55Z,17,NORMAL,4,G,2902,8,G,2902,R,R,R,G,R,R,R,G,
2025-08-12T14:22:56Z,17,NORMAL,4,G,3927,8,G,3927,R,R,R,G,R,R,R,G,
2025-08-12T14:22:57Z,17,NORMAL,4,G,4900,8,G,4900,R,R,R,G,R,R,R,G,
2025-08-12T14:22:58Z,17,NORMAL,4,G,5894,8,G,5894,R,R,R,G,R,R,R,G,
2025-08-12T14:22:59Z,17,NORMAL,4,G,6937,8,G,6937,R,R,R,G,R,R,R,G,
2025-08-12T14:23:00Z,17,NORMAL,4,G,7923,8,G,7923,R,R,R,G,R,R,R,G,
2025-08-12T14:23:01Z,17,NORMAL,4,G,8958,8,G,8958,R,R,R,G,R,R,R,G,
2025-08-12T14:23:02Z,17,NORMAL,4,G,9913,8,G,9913,R,R,R,G,R,R,R,G,
2025-08-12T14:23:03Z,17,NORMAL,4,G,10917,8,G,10917,R,R,R,G,R,R,R,G,
2025-08-12T14:23:04Z,17,NORMAL,4,G,11885,8,G,11885,R,R,R,G,R,R,R,G,
2025-08-12T14:23:05Z,17,NORMAL,4,G,12835,8,G,12835,R,R,R,G,R,R,R,G,
2025-08-12T14:23:06Z,17,NORMAL,4,G,13873,8,G,13873,R,R,R,G,R,R,R,G,
2025-08-12T14:23:07Z,17,NORMAL,4,G,14893,8,G,14893,R,R,R,G,R,R,R,G,
2025-08-12T14:23:08Z,17,NORMAL,4,G,15923,8,G,15923,R,R,R,G,R,R,R,G,
2025-08-12T14:23:09Z,17,NORMAL,4,G,16935,8,G,16935,R,R,R,G,R,R,R,G,
2025-08-12T14:23:10Z,17,NORMAL,4,G,17934,8,G,17934,R,R,R,G,R,R,R,G,
2025-08-12T14:23:11Z,17,NORMAL,4,G,18915,8,G,18915,R,R,R,G,R,R,R,G,
2025-08-12T14:23:12Z,17,NORMAL,4,G,19885,8,G,19885,R,R,R,G,R,R,R,G,
2025-08-12T14:23:13Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T14:23:14Z,17,NORMAL,4,Y,1040,8,Y,1040,R,R,R,Y,R,R,R,Y,
2025-08-12T14:23:15Z,17,NORMAL,4,Y,2028,8,Y,2028,R,R,R,Y,R,R,R,Y,
2025-08-12T14:23:16Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T14:23:17Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T14:23:18Z,17,NORMAL,2,G,1001,6,G,1001,R,G,R,R,R,G,R,R,
2025-08-12T14:23:19Z,17,NORMAL,2,G,2051,6,G,2051,R,G,R,R,R,G,R,R,
2025-08-12T14:23:20Z,17,NORMAL,2,G,3099,6,G,3099,R,G,R,R,R,G,R,R,
2025-08-12T14:23:21Z,17,NORMAL,2,G,4095,6,G,4095,R,G,R,R,R,G,R,R,
2025-08-12T14:23:22Z,17,NORMAL,2,G,5112,6,G,5112,R,G,R,R,R,G,R,R,
2025-08-12T14:23:23Z,17,NORMAL,2,G,6077,6,G,6077,R,G,R,R,R,G,R,R,
2025-08-12T14:23:24Z,17,NORMAL,2,G,7086,6,G,7086,R,G,R,R,R,G,R,R,
2025-08-12T14:23:25Z,17,NORMAL,2,G,8043,6,G,8043,R,G,R,R,R,G,R,R,
2025-08-12T14:23:26Z,17,NORMAL,2,G,9021,6,G,9021,R,G,R,R,R,G,R,R,
2025-08-12T14:23:27Z,17,NORMAL,2,G,10048,6,G,10048,R,G,R,R,R,G,R,R,
2025-08-12T14:23:28Z,17,NORMAL,2,G,11048,6,G,11048,R,G,R,R,R,G,R,R,
2025-08-12T14:23:29Z,17,NORMAL,2,G,12030,6,G,12030,R,G,R,R,R,G,R,R,
2025-08-12T14:23:30Z,17,NORMAL,2,G,12999,6,G,12999,R,G,R,R,R,G,R,R,
2025-08-12T14:23:31Z,17,NORMAL,2,G,13950,6,G,13950,R,G,R,R,R,G,R,R,
2025-08-12T14:23:32Z,17,NORMAL,2,G,14911,6,G,14911,R,G,R,R,R,G,R,R,
2025-08-12T14:23:33Z,17,NORMAL,2,G,15955,6,G,15955,R,G,R,R,R,G,R,R,
2025-08-12T14:23:34Z,17,NORMAL,2,G,16986,6,G,16986,R,G,R,R,R,G,R,R,
2025-08-12T14:23:35Z,17,NORMAL,2,G,17999,6,G,17999,R,G,R,R,R,G,R,R,
2025-08-12T14:23:36Z,17,NORMAL,2,G,18976,6,G,18976,R,G,R,R,R,G,R,R,
2025-08-12T14:23:37Z,17,NORMAL,2,G,19935,6,G,19935,R,G,R,R,R,G,R,R,
2025-08-12T14:23:38Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T14:23:39Z,17,NORMAL,2,Y,995,6,Y,995,R,Y,R,R,R,Y,R,R,
2025-08-12T14:23:40Z,17,NORMAL,2,Y,2034,6,Y,2034,R,Y,R,R,R,Y,R,R,
2025-08-12T14:23:41Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T14:23:42Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T14:23:43Z,17,NORMAL,4,G,990,8,G,990,R,R,R,G,R,R,R,G,
2025-08-12T14:23:44Z,17,NORMAL,4,G,2036,8,G,2036,R,R,R,G,R,R,R,G,
2025-08-12T14:23:45Z,17,NORMAL,4,G,3064,8,G,3064,R,R,R,G,R,R,R,G,
2025-08-12T14:23:46Z,17,NORMAL,4,G,4079,8,G,4079,R,R,R,G,R,R,R,G,
2025-08-12T14:23:47Z,17,NORMAL,4,G,5076,8,G,5076,R,R,R,G,R,R,R,G,
2025-08-12T14:23:48Z,17,NORMAL,4,G,6083,8,G,6083,R,R,R,G,R,R,R,G,
2025-08-12T14:23:49Z,17,NORMAL,4,G,7072,8,G,7072,R,R,R,G,R,R,R,G,
2025-08-12T14:23:50Z,17,NORMAL,4,G,8048,8,G,8048,R,R,R,G,R,R,R,G,
2025-08-12T14:23:51Z,17,NORMAL,4,G,9006,8,G,9006,R,R,R,G,R,R,R,G,
2025-08-12T14:23:52Z,17,NORMAL,4,G,10029,8,G,10029,R,R,R,G,R,R,R,G,
2025-08-12T14:23:53Z,17,NORMAL,4,G,11034,8,G,11034,R,R,R,G,R,R,R,G,
2025-08-12T14:23:54Z,17,NORMAL,4,G,12026,8,G,12026,R,R,R,G,R,R,R,G,
2025-08-12T14:23:55Z,17,NORMAL,4,G,13000,8,G,13000,R,R,R,G,R,R,R,G,
2025-08-12T14:23:56Z,17,NORMAL,4,G,13984,8,G,13984,R,R,R,G,R,R,R,G,
2025-08-12T14:23:57Z,17,NORMAL,4,G,14950,8,G,14950,R,R,R,G,R,R,R,G,
2025-08-12T14:23:58Z,17,NORMAL,4,G,15903,8,G,15903,R,R,R,G,R,R,R,G,
2025-08-12T14:23:59Z,17,NORMAL,4,G,16939,8,G,16939,R,R,R,G,R,R,R,G,
2025-08-12T14:24:00Z,17,NORMAL,4,G,17978,8,G,17978,R,R,R,G,R,R,R,G,
2025-08-12T14:24:01Z,17,NORMAL,4,G,18999,8,G,18999,R,R,R,G,R,R,R,G,
2025-08-12T14:24:02Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T14:24:03Z,17,NORMAL,4,Y,990,8,Y,990,R,R,R,Y,R,R,R,Y,
2025-08-12T14:24:04Z,17,NORMAL,4,Y,1990,8,Y,1990,R,R,R,Y,R,R,R,Y,
2025-08-12T14:24:05Z,17,NORMAL,4,Y,2972,8,Y,2972,R,R,R,Y,R,R,R,Y,
2025-08-12T14:24:06Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T14:24:07Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T14:24:08Z,17,NORMAL,2,G,1016,6,G,1016,R,G,R,R,R,G,R,R,
2025-08-12T14:24:09Z,17,NORMAL,2,G,2014,6,G,2014,R,G,R,R,R,G,R,R,
2025-08-12T14:24:10Z,17,NORMAL,2,G,2999,6,G,2999,R,G,R,R,R,G,R,R,
2025-08-12T14:24:11Z,17,NORMAL,2,G,3966,6,G,3966,R,G,R,R,R,G,R,R,
2025-08-12T14:24:12Z,17,NORMAL,2,G,4943,6,G,4943,R,G,R,R,R,G,R,R,
2025-08-12T14:24:13Z,17,NORMAL,2,G,5902,6,G,5902,R,G,R,R,R,G,R,R,
2025-08-12T14:24:14Z,17,NORMAL,2,G,6949,6,G,6949,R,G,R,R,R,G,R,R,
2025-08-12T14:24:15Z,17,NORMAL,2,G,7978,6,G,7978,R,G,R,R,R,G,R,R,
2025-08-12T14:24:16Z,17,NORMAL,2,G,8962,6,G,8962,R,G,R,R,R,G,R,R,
2025-08-12T14:24:17Z,17,NORMAL,2,G,9928,6,G,9928,R,G,R,R,R,G,R,R,
2025-08-12T14:24:18Z,17,NORMAL,2,G,10881,6,G,10881,R,G,R,R,R,G,R,R,
2025-08-12T14:24:19Z,17,NORMAL,2,G,11917,6,G,11917,R,G,R,R,R,G,R,R,
2025-08-12T14:24:20Z,17,NORMAL,2,G,12963,6,G,12963,R,G,R,R,R,G,R,R,
2025-08-12T14:24:21Z,17,NORMAL,2,G,13991,6,G,13991,R,G,R,R,R,G,R,R,
2025-08-12T14:24:22Z,17,NORMAL,2,G,15006,6,G,15006,R,G,R,R,R,G,R,R,
2025-08-12T14:24:23Z,17,NORMAL,2,G,16003,6,G,16003,R,G,R,R,R,G,R,R,
2025-08-12T14:24:24Z,17,NORMAL,2,G,16964,6,G,16964,R,G,R,R,R,G,R,R,
2025-08-12T14:24:25Z,17,NORMAL,2,G,18008,6,G,18008,R,G,R,R,R,G,R,R,
2025-08-12T14:24:26Z,17,NORMAL,2,G,19039,6,G,19039,R,G,R,R,R,G,R,R,
2025-08-12T14:24:27Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T14:24:28Z,17,NORMAL,2,Y,1023,6,Y,1023,R,Y,R,R,R,Y,R,R,
2025-08-12T14:24:29Z,17,NORMAL,2,Y,2028,6,Y,2028,R,Y,R,R,R,Y,R,R,
2025-08-12T14:24:30Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T14:24:31Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T14:24:32Z,17,NORMAL,4,G,1048,8,G,1048,R,R,R,G,R,R,R,G,
2025-08-12T14:24:33Z,17,NORMAL,4,G,2044,8,G,2044,R,R,R,G,R,R,R,G,
2025-08-12T14:24:34Z,17,NORMAL,4,G,3061,8,G,3061,R,R,R,G,R,R,R,G,
2025-08-12T14:24:35Z,17,NORMAL,4,G,4026,8,G,4026,R,R,R,G,R,R,R,G,
2025-08-12T14:24:36Z,17,NORMAL,4,G,5035,8,G,5035,R,R,R,G,R,R,R,G,
2025-08-12T14:24:37Z,17,NORMAL,4,G,5992,8,G,5992,R,R,R,G,R,R,R,G,
2025-08-12T14:24:38Z,17,NORMAL,4,G,6970,8,G,6970,R,R,R,G,R,R,R,G,
2025-08-12T14:24:39Z,17,NORMAL,4,G,7997,8,G,7997,R,R,R,G,R,R,R,G,
2025-08-12T14:24:40Z,17,NORMAL,4,G,9022,8,G,9022,R,R,R,G,R,R,R,G,
2025-08-12T14:24:41Z,17,NORMAL,4,G,9995,8,G,9995,R,R,R,G,R,R,R,G,
2025-08-12T14:24:42Z,17,NORMAL,4,G,10989,8,G,10989,R,R,R,G,R,R,R,G,
2025-08-12T14:24:43Z,17,NORMAL,4,G,12032,8,G,12032,R,R,R,G,R,R,R,G,
2025-08-12T14:24:44Z,17,NORMAL,4,G,13018,8,G,13018,R,R,R,G,R,R,R,G,
2025-08-12T14:24:45Z,17,NORMAL,4,G,14053,8,G,14053,R,R,R,G,R,R,R,G,
2025-08-12T14:24:46Z,17,NORMAL,4,G,15008,8,G,15008,R,R,R,G,R,R,R,G,
2025-08-12T14:24:47Z,17,NORMAL,4,G,16012,8,G,16012,R,R,R,G,R,R,R,G,
2025-08-12T14:24:48Z,17,NORMAL,4,G,17005,8,G,17005,R,R,R,G,R,R,R,G,
2025-08-12T14:24:49Z,17,NORMAL,4,G,17980,8,G,17980,R,R,R,G,R,R,R,G,
2025-08-12T14:24:50Z,17,NORMAL,4,G,18942,8,G,18942,R,R,R,G,R,R,R,G,
2025-08-12T14:24:51Z,17,NORMAL,4,G,19953,8,G,19953,R,R,R,G,R,R,R,G,
2025-08-12T14:24:52Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T14:24:53Z,17,NORMAL,4,Y,1037,8,Y,1037,R,R,R,Y,R,R,R,Y,
2025-08-12T14:24:54Z,17,NORMAL,4,Y,2061,8,Y,2061,R,R,R,Y,R,R,R,Y,
2025-08-12T14:24:55Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T14:24:56Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T14:24:57Z,17,NORMAL,2,G,1019,6,G,1019,R,G,R,R,R,G,R,R,
2025-08-12T14:24:58Z,17,NORMAL,2,G,2059,6,G,2059,R,G,R,R,R,G,R,R,
2025-08-12T14:24:59Z,17,NORMAL,2,G,3047,6,G,3047,R,G,R,R,R,G,R,R,
2025-08-12T14:25:00Z,17,NORMAL,2,G,4079,6,G,4079,R,G,R,R,R,G,R,R,
2025-08-12T14:25:01Z,17,NORMAL,2,G,5059,6,G,5059,R,G,R,R,R,G,R,R,
2025-08-12T14:25:02Z,17,NORMAL,2,G,6060,6,G,6060,R,G,R,R,R,G,R,R,
2025-08-12T14:25:03Z,17,NORMAL,2,G,7110,6,G,7110,R,G,R,R,R,G,R,R,
2025-08-12T14:25:04Z,17,NORMAL,2,G,8133,6,G,8133,R,G,R,R,R,G,R,R,
2025-08-12T14:25:05Z,17,NORMAL,2,G,9138,6,G,9138,R,G,R,R,R,G,R,R,
2025-08-12T14:25:06Z,17,NORMAL,2,G,10130,6,G,10130,R,G,R,R,R,G,R,R,
2025-08-12T14:25:07Z,17,NORMAL,2,G,11104,6,G,11104,R,G,R,R,R,G,R,R,
2025-08-12T14:25:08Z,17,NORMAL,2,G,12088,6,G,12088,R,G,R,R,R,G,R,R,
2025-08-12T14:25:09Z,17,NORMAL,2,G,13054,6,G,13054,R,G,R,R,R,G,R,R,
2025-08-12T14:25:10Z,17,NORMAL,2,G,14007,6,G,14007,R,G,R,R,R,G,R,R,
2025-08-12T14:25:11Z,17,NORMAL,2,G,15043,6,G,15043,R,G,R,R,R,G,R,R,
2025-08-12T14:25:12Z,17,NORMAL,2,G,16043,6,G,16043,R,G,R,R,R,G,R,R,
2025-08-12T14:25:13Z,17,NORMAL,2,G,17025,6,G,17025,R,G,R,R,R,G,R,R,
2025-08-12T14:25:14Z,17,NORMAL,2,G,17994,6,G,17994,R,G,R,R,R,G,R,R,
2025-08-12T14:25:15Z,17,NORMAL,2,G,18945,6,G,18945,R,G,R,R,R,G,R,R,
2025-08-12T14:25:16Z,17,NORMAL,2,G,19906,6,G,19906,R,G,R,R,R,G,R,R,
2025-08-12T14:25:17Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T14:25:18Z,17,NORMAL,2,Y,1031,6,Y,1031,R,Y,R,R,R,Y,R,R,
2025-08-12T14:25:19Z,17,NORMAL,2,Y,2044,6,Y,2044,R,Y,R,R,R,Y,R,R,
